NSE_SYMBOL,COMPANY,TIER,COMPOSITE,Q_SCORE,REGIME,MACRO_STRESS,RECOMMENDED_SIZE_PCT,LIQUIDITY_FLAG,SECTOR_PHASE,SECTOR_OVERRIDE,ENTRY_TIMING_SCORE,ENTRY_TIMING_SCORE_RAW,SIGNAL_FRESHNESS,ABOVE_50DMA,DISTANCE_FROM_200DMA_PCT,ATR_14,STOP_LOSS_PCT,EXIT_SIGNAL,EXIT_REASON,LTCG_FLAG,LTCG_NOTE,BEAR_ALPHA_TRACK,BEAR_ALPHA_SCORE,CONVICTION_SCORE,PRIME_CONVICTION,DMA200_PRICE,ENTRY_ZONE_LOW,ENTRY_ZONE_HIGH,ENTRY_ZONE_NOTE,MAX_SLOTS,AS_OF_DATE,ROE,LOW_ROE_FLAG,EXTREME_VAL_FLAG,STRUCTURAL_MOAT,DRAWDOWN_RISK,WARNINGS,COMMODITY_CYCLE_FLAG,PORTFOLIO_HEAT_PCT,PRIME_COUNT,AVG_PRIME_COMPOSITE
MAHABANK,BANK OF MAHA,STRONG,100.0,5.0,BEAR,7.5,3.0,NORMAL,BASING,False,2,2,FRESH,True,24.64,2.82,2.9,PARTIAL_EXIT,EXTENDED: 6.8× ATR above 200DMA,False,,A,25.42,5,False,62.42,72.16,76.39,Extended — wait for ATR pullback,5,2026-05-19,21.17,False,False,False,False,,0,122.1,28,86.0
LUMAXTECH,LUMAX AUTO TECH.,PRIME,99.0,20.0,BEAR,7.5,5.6,NORMAL,BASING,False,1,1,EXPIRED,False,15.27,80.7143,3.96,HOLD,,False,,A,13.49,4,True,1413.33,1467.77,1588.84,Extended — wait for ATR pullback,5,2026-05-19,19.02,False,False,False,False,,0,122.1,28,86.0
KRISHANA,KRISHANA PHOSCH.,PRIME,95.0,20.0,BEAR,7.5,5.2,NORMAL,TOPPING,False,1,2,EXPIRED,True,24.17,32.675,3.93,PARTIAL_EXIT,EXTENDED: 4.9× ATR above 200DMA,False,,A,11.05,5,True,535.86,600.05,649.06,Extended — wait for ATR pullback,5,2026-05-19,22.55,False,False,False,False,,0,122.1,28,86.0
GESHIP,GE SHIPPING CO,STRONG,94.0,17.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,2,2,FRESH,True,44.52,81.9643,3.87,PARTIAL_EXIT,PROFIT_ZONE: +45% above 200DMA | EXTENDED: 9.2× ATR above 200DMA,False,,A,29.96,5,False,1173.88,1532.57,1655.52,Extended — wait for ATR pullback,5,2026-05-19,16.44,False,False,False,False,,0,122.1,28,86.0
RANEHOLDIN,RANE HOLDINGS,PRIME,94.0,19.0,BEAR,7.5,5.1,NORMAL,BASING,False,1,2,EXPIRED,True,10.66,78.1357,4.14,HOLD,,False,,A,45.09,5,True,1363.78,1322.87,1431.97,Near 200DMA — ideal dip entry zone,5,2026-05-19,18.74,False,False,False,False,,0,122.1,28,86.0
TORNTPHARM,TORRENT PHARMA.,PRIME,92.0,20.0,BEAR,7.5,4.45,NORMAL,MID_CYCLE,True,3,3,FRESH,True,13.02,109.5,1.99,HOLD,,False,,A,19.44,6,True,3887.71,3771.08,4082.1,Near 200DMA — ideal dip entry zone,5,2026-05-19,25.18,False,False,False,False,,0,122.1,28,86.0
NATIONALUM,NATL. ALUMINIUM,PRIME,92.0,20.0,BEAR,7.5,4.45,NORMAL,MID_CYCLE,True,2,2,FRESH,False,34.06,14.5393,2.9,PARTIAL_EXIT,EXTENDED: 9.4× ATR above 200DMA,False,,A,40.87,4,True,298.71,371.37,393.18,Extended — wait for ATR pullback,5,2026-05-19,29.59,False,False,False,False,,1,122.1,28,86.0
SKYGOLD,SKY GOLD & DIAM.,PRIME,92.0,19.0,BEAR,7.5,4.9,NORMAL,BASING,False,1,2,EXPIRED,True,30.67,31.2143,5.64,PARTIAL_EXIT,EXTENDED: 4.3× ATR above 200DMA,False,,A,9.5,4,True,338.61,380.02,426.84,Extended — wait for ATR pullback,5,2026-05-19,19.4,False,False,False,False,,0,122.1,28,86.0
SOLARINDS,SOLAR INDUSTRIES,PRIME,91.0,20.0,BEAR,7.5,4.4,NORMAL,MID_CYCLE,True,2,3,EXPIRED,True,29.85,535.1429,2.38,PARTIAL_EXIT,EXTENDED: 10.1× ATR above 200DMA,False,,A,10.76,4,True,13877.07,16948.71,17751.43,Extended — wait for ATR pullback,5,2026-05-19,27.57,False,True,False,False,HIGH_PE(82x vs ind 24x),0,122.1,28,86.0
HSCL,HIMADRI SPECIAL,PRIME,91.0,20.0,BEAR,7.5,4.4,NORMAL,MID_CYCLE,True,3,3,FRESH,True,15.9,36.4,5.28,HOLD,,False,,A,11.33,6,True,475.86,478.7,533.3,Extended — wait for ATR pullback,5,2026-05-19,14.93,False,False,False,False,,0,122.1,28,86.0
ANTELOPUS,ANTELOPUS SELAN,STRONG,91.0,14.0,BEAR,7.5,3.0,NORMAL,LATE_CYCLE,False,2,3,EXPIRED,True,46.09,44.4571,4.56,PARTIAL_EXIT,PROFIT_ZONE: +46% above 200DMA | EXTENDED: 8.1× ATR above 200DMA,False,,A,12.0,3,False,533.64,690.69,757.37,Extended — wait for ATR pullback,5,2026-05-19,-1.26,True,False,False,False,LOW_ROE(-1.3%),0,122.1,28,86.0
HINDZINC,HINDUSTAN ZINC,STRONG,90.0,20.0,BEAR,7.5,3.0,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,19.11,20.6643,2.6,HOLD,,False,,A,31.35,5,False,534.38,595.17,626.17,Extended — wait for ATR pullback,5,2026-05-19,77.69,False,False,False,False,,1,122.1,28,86.0
PGIL,PEARL GLOBAL IND,STRONG,90.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,2,EXPIRED,True,7.63,71.6643,3.58,HOLD,,False,,A,18.24,5,False,1486.06,1441.48,1560.36,Near 200DMA — ideal dip entry zone,5,2026-05-19,21.49,False,False,False,False,,0,122.1,28,86.0
UNIECOM,UNICOMMERCE,PRIME,90.0,20.0,BEAR,7.5,4.7,NORMAL,BASING,False,1,1,EXPIRED,False,-27.61,4.595,4.32,HOLD,,False,,B,63.0,3,False,117.5,82.51,119.85,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,25.2,False,False,False,False,,0,122.1,28,86.0
ALGOQUANT,ALGOQUANT FIN,WATCHLIST_CONFIRMED,89.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,0.43,2.81,3.83,HOLD,,False,,A,12.0,4,False,58.43,56.68,61.35,Near 200DMA — ideal dip entry zone,5,2026-05-19,31.59,False,False,False,False,,0,122.1,28,86.0
MEDIASSIST,MEDI ASSIST SER.,WATCHLIST_CONFIRMED,88.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-17.35,18.7286,4.02,HOLD,,False,,A,10.0,4,False,451.28,361.81,460.31,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,16.78,False,False,False,False,,0,122.1,28,86.0
ITDC,I T D C,STRONG,88.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,2,EXPIRED,True,-3.52,20.3214,3.01,HOLD,,False,,A,16.76,4,False,560.19,524.24,571.39,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,22.42,False,False,False,False,,0,122.1,28,86.0
IKS,INVENTURUS KNOWL,PRIME,88.0,20.0,BEAR,7.5,4.5,NORMAL,BASING,False,1,2,EXPIRED,True,1.82,73.1571,3.67,HOLD,,False,,A,10.0,4,True,1566.89,1519.88,1645.23,Near 200DMA — ideal dip entry zone,5,2026-05-19,27.16,False,False,False,False,,0,122.1,28,86.0
KPEL,K.P. ENERGY,STRONG,88.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,2,EXPIRED,True,-7.63,20.5579,4.83,HOLD,,False,,A,12.67,4,False,368.37,330.04,375.74,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,36.83,False,False,False,False,,0,122.1,28,86.0
CPPLUS,ADITYA INFOTECH,STRONG,87.0,19.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,2,EXPIRED,True,52.57,118.2571,3.91,EXIT,PROFIT_ZONE: +53% above 200DMA | EXTENDED: 10.7× ATR above 200DMA,False,,A,11.5,3,False,1584.24,2180.59,2357.97,Extended — wait for ATR pullback,5,2026-05-19,34.53,False,True,False,False,HIGH_PE(78x vs ind 30x),0,122.1,28,86.0
JAINREC,JAIN RESOURCE,PRIME,87.0,20.0,BEAR,7.5,4.4,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,12.92,38.9464,6.72,HOLD,,False,,A,12.0,4,True,410.43,398.12,430.95,Near 200DMA — ideal dip entry zone,5,2026-05-19,30.9,False,False,False,False,,0,122.1,28,86.0
AEROFLEX,AEROFLEX,STRONG,86.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,2,2,FRESH,True,75.74,30.1236,6.53,EXIT,PROFIT_ZONE: +76% above 200DMA | EXTENDED: 9.3× ATR above 200DMA,False,,A,11.27,4,False,209.91,308.65,353.84,Extended — wait for ATR pullback,5,2026-05-19,15.33,False,True,False,False,HIGH_PE(62x vs ind 23x),0,122.1,28,86.0
SIGNPOST,SIGNPOST INDIA,PRIME,86.0,16.0,BEAR,7.5,4.3,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,11.47,16.6943,4.95,HOLD,,False,,A,10.13,4,True,242.09,234.83,254.19,Near 200DMA — ideal dip entry zone,5,2026-05-19,15.36,False,False,False,False,,0,122.1,28,86.0
ENGINERSIN,ENGINEERS INDIA,STRONG,86.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,2,EXPIRED,True,15.98,9.8471,3.32,HOLD,,False,,A,36.11,3,False,204.82,217.86,232.63,Extended — wait for ATR pullback,5,2026-05-19,21.72,False,False,False,False,,0,122.1,28,86.0
MARKSANS,MARKSANS PHARMA,PRIME,86.0,20.0,BEAR,7.5,4.3,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,19.14,9.9479,3.66,HOLD,,False,,A,14.77,4,True,182.67,197.72,212.65,Extended — wait for ATR pullback,5,2026-05-19,15.43,False,False,False,False,,0,122.1,28,86.0
ABB,A B B,PRIME,86.0,20.0,BEAR,7.5,4.3,NORMAL,TOPPING,False,1,1,EXPIRED,False,14.67,238.2143,2.97,HOLD,,False,,A,16.85,4,True,5593.19,5425.39,5872.85,Near 200DMA — ideal dip entry zone,5,2026-05-19,22.39,False,True,False,False,HIGH_PE(80x vs ind 32x),0,122.1,28,86.0
KALYANKJIL,KALYAN JEWELLERS,PRIME,86.0,20.0,BEAR,7.5,4.3,NORMAL,BASING,False,1,1,FRESH,False,-25.59,15.6714,3.62,HOLD,,False,,B,60.2,3,False,465.1,335.72,474.4,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,14.88,False,False,False,False,,0,122.1,28,86.0
MMP,MMP INDUSTRIES,PRIME,85.0,17.0,BEAR,7.5,4.2,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,7.01,17.0521,4.94,HOLD,,False,,A,17.63,4,True,257.81,250.08,270.7,Near 200DMA — ideal dip entry zone,5,2026-05-19,12.02,False,False,False,False,,1,122.1,28,86.0
TITAN,TITAN COMPANY,STRONG,85.0,15.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,1,EXPIRED,False,6.63,138.1,2.65,HOLD,,False,,A,10.16,3,False,3910.34,3793.03,4105.86,Near 200DMA — ideal dip entry zone,5,2026-05-19,28.71,False,False,False,False,,0,122.1,28,86.0
SRM,SRM CONTRACTORS,STRONG,85.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,2,2,FRESH,True,-1.8,23.8071,3.91,HOLD,,False,,A,12.0,4,False,496.1,472.54,506.02,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,19.96,False,False,False,False,,0,122.1,28,86.0
ECLERX,ECLERX SERVICES,PRIME,85.0,20.0,BEAR,7.5,4.2,NORMAL,BASING,False,1,1,EXPIRED,False,-59.67,86.9643,4.72,HOLD,,False,,A,12.34,3,False,3655.64,1430.17,3728.75,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,23.47,False,False,False,False,,0,122.1,28,86.0
AUBANK,AU SMALL FINANCE,WATCHLIST_CONFIRMED,85.0,3.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,9.66,25.6821,2.1,HOLD,,False,,,0.0,5,False,892.76,865.98,937.4,Near 200DMA — ideal dip entry zone,5,2026-05-19,12.27,False,True,False,False,HIGH_PE(30x vs ind 12x),0,122.1,28,86.0
KSOLVES,KSOLVES INDIA,PRIME,85.0,20.0,BEAR,7.5,4.2,NORMAL,BASING,False,1,1,EXPIRED,False,-7.31,16.2029,4.61,HOLD,,False,,A,58.43,3,False,303.38,272.76,309.45,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,165.36,False,False,False,False,,0,122.1,28,86.0
POLYCAB,POLYCAB INDIA,STRONG,84.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,2,2,FRESH,True,21.53,255.6429,2.23,PARTIAL_EXIT,EXTENDED: 7.7× ATR above 200DMA,False,,A,14.87,5,False,7529.57,8639.71,9023.18,Extended — wait for ATR pullback,5,2026-05-19,25.96,False,False,False,False,,0,122.1,28,86.0
SHRIPISTON,SHRIRAM PISTONS,STRONG,84.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,2,2,FRESH,True,16.04,121.0429,2.88,HOLD,,False,,A,13.42,5,False,2898.07,3120.91,3302.48,Extended — wait for ATR pullback,5,2026-05-19,21.17,False,False,False,False,,0,122.1,28,86.0
NATCOPHARM,NATCO PHARMA,STRONG,84.0,20.0,BEAR,7.5,3.0,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,26.79,42.2179,2.9,PARTIAL_EXIT,EXTENDED: 7.4× ATR above 200DMA,False,,A,17.2,5,False,919.28,1081.16,1144.49,Extended — wait for ATR pullback,5,2026-05-19,24.79,False,False,False,False,,0,122.1,28,86.0
RPEL,RAGHAV PRODUCT.,STRONG,84.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,2,EXPIRED,True,13.44,42.5857,3.97,HOLD,,False,,A,11.55,4,False,756.83,734.13,794.67,Near 200DMA — ideal dip entry zone,5,2026-05-19,19.09,False,True,False,False,HIGH_PE(59x vs ind 23x),0,122.1,28,86.0
MAYURUNIQ,MAYUR UNIQUOTERS,PRIME,84.0,18.0,BEAR,7.5,4.1,NORMAL,BASING,False,1,2,EXPIRED,True,15.28,25.8679,3.39,HOLD,,False,,A,18.82,4,True,529.27,558.41,597.22,Extended — wait for ATR pullback,5,2026-05-19,15.62,False,False,False,False,,0,122.1,28,86.0
CLSEL,CHAMANLAL SETIA,STRONG,84.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,2,EXPIRED,True,-3.3,10.7286,3.29,HOLD,,False,,A,20.58,4,False,269.39,252.69,274.78,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,14.03,False,False,False,False,,0,122.1,28,86.0
BSE,BSE,PRIME,84.0,20.0,BEAR,7.5,4.1,NORMAL,BASING,False,1,2,EXPIRED,True,50.37,120.1,2.33,EXIT,PROFIT_ZONE: +50% above 200DMA | EXTENDED: 17.3× ATR above 200DMA,False,,B,58.8,4,True,2740.36,3880.5,4060.65,Extended — wait for ATR pullback,5,2026-05-19,29.97,False,False,True,False,,0,122.1,28,86.0
DSSL,DYNACONS SYS.,STRONG,84.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,2,2,FRESH,True,41.51,94.5429,5.47,PARTIAL_EXIT,PROFIT_ZONE: +42% above 200DMA | EXTENDED: 6.1× ATR above 200DMA,False,,A,10.56,4,False,977.18,1193.71,1335.53,Extended — wait for ATR pullback,5,2026-05-19,31.34,False,False,False,False,,0,122.1,28,86.0
BEL,BHARAT ELECTRON,STRONG,84.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,1,FRESH,False,2.94,9.8714,1.85,HOLD,,False,,A,15.59,4,False,414.4,401.97,435.12,Near 200DMA — ideal dip entry zone,5,2026-05-19,26.64,False,False,False,False,,0,122.1,28,86.0
PRECWIRE,PREC. WIRES (I),STRONG,83.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,2,EXPIRED,True,47.56,20.8964,4.47,PARTIAL_EXIT,PROFIT_ZONE: +48% above 200DMA | EXTENDED: 8.5× ATR above 200DMA,False,,A,15.78,5,False,253.29,331.96,363.3,Extended — wait for ATR pullback,5,2026-05-19,15.63,False,False,False,False,,0,122.1,28,86.0
RELIABLE,RELIABLE DATA,STRONG,83.0,11.0,BEAR,7.5,3.0,RESTRICTED,BASING,False,1,2,EXPIRED,True,1.02,7.5621,4.57,HOLD,,False,,A,5.83,3,False,131.16,127.23,137.72,Near 200DMA — ideal dip entry zone,5,2026-05-19,15.79,False,False,False,False,,0,122.1,28,86.0
WAAREEENER,WAAREE ENERGIES,STRONG,83.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,1,FRESH,False,-4.1,102.1429,2.73,HOLD,,False,,A,10.64,3,False,3125.74,2907.57,3188.25,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,19.7,False,False,False,False,,0,122.1,28,86.0
AIIL,AUTHUM INVEST,WATCHLIST_CONFIRMED,83.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-74.33,21.4643,3.45,HOLD,,False,,A,12.62,4,False,1938.09,482.57,1976.85,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,28.87,False,False,False,False,,0,122.1,28,86.0
INNOVACAP,INNOVA CAPTAB,PRIME,83.0,16.0,BEAR,7.5,4.0,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,13.52,43.9107,4.01,HOLD,,False,,A,10.0,4,True,772.64,749.46,811.27,Near 200DMA — ideal dip entry zone,5,2026-05-19,13.37,False,False,False,False,,0,122.1,28,86.0
INDGN,INDEGENE,STRONG,83.0,20.0,BEAR,7.5,3.0,NORMAL,MID_CYCLE,False,3,3,FRESH,True,-1.9,19.2179,3.01,HOLD,,False,,A,14.53,5,False,519.89,494.7,530.29,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.55,False,False,False,False,,0,122.1,28,86.0
MARICO,MARICO,STRONG,82.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,2,2,FRESH,True,12.07,19.1786,1.84,HOLD,,False,,A,26.04,5,False,743.98,721.66,781.18,Near 200DMA — ideal dip entry zone,5,2026-05-19,40.98,False,True,False,False,HIGH_PE(57x vs ind 14x),0,122.1,28,86.0
CEIGALL,CEIGALL INDIA,STRONG,82.0,16.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,2,EXPIRED,True,22.46,16.2,3.89,PARTIAL_EXIT,EXTENDED: 4.6× ATR above 200DMA,False,,A,8.0,4,False,271.8,300.45,324.75,Extended — wait for ATR pullback,5,2026-05-19,16.04,False,False,False,False,,0,122.1,28,86.0
NYKAA,FSN E-COMMERCE,STRONG,82.0,11.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,2,EXPIRED,True,9.12,7.3879,2.17,HOLD,,False,,A,5.5,4,False,249.9,242.4,262.4,Near 200DMA — ideal dip entry zone,5,2026-05-19,5.08,True,True,False,False,LOW_ROE(5.1%) | HIGH_PE(506x vs ind 29x),0,122.1,28,86.0
SANSTAR,SANSTAR,STRONG,82.0,9.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,2,2,FRESH,True,21.5,4.1093,3.01,PARTIAL_EXIT,EXTENDED: 5.7× ATR above 200DMA,False,,A,6.5,3,False,90.01,101.14,107.31,Extended — wait for ATR pullback,5,2026-05-19,6.64,True,True,False,False,LOW_ROE(6.6%) | HIGH_PE(79x vs ind 14x),0,122.1,28,86.0
CHOICEIN,CHOICE INTL.,STRONG,82.0,13.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,1,FRESH,False,-13.62,18.1893,2.22,HOLD,,False,,A,6.5,2,False,759.33,636.22,774.52,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.84,False,True,False,False,HIGH_PE(57x vs ind 17x),0,122.1,28,86.0
ACCENTMIC,ACCENT MICROCELL,STRONG,81.0,20.0,BEAR,7.5,3.0,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,30.5,22.65,4.23,PARTIAL_EXIT,EXTENDED: 5.8× ATR above 200DMA,False,,A,10.0,5,False,328.25,383.05,417.03,Extended — wait for ATR pullback,5,2026-05-19,16.97,False,False,False,False,,0,122.1,28,86.0
ADANIPORTS,ADANI PORTS,STRONG,81.0,19.0,BEAR,7.5,3.0,NORMAL,BASING,False,2,2,FRESH,True,22.27,55.5357,2.49,PARTIAL_EXIT,EXTENDED: 7.2× ATR above 200DMA,False,,A,14.61,5,False,1462.06,1676.63,1759.93,Extended — wait for ATR pullback,5,2026-05-19,19.41,False,False,False,False,,0,122.1,28,86.0
SCHNEIDER,SCHNEIDER ELECT.,STRONG,81.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,2,EXPIRED,True,38.64,74.8679,4.99,PARTIAL_EXIT,EXTENDED: 6.2× ATR above 200DMA,False,,A,10.0,4,False,866.37,1051.36,1163.67,Extended — wait for ATR pullback,5,2026-05-19,47.68,False,True,False,False,HIGH_PE(88x vs ind 32x),0,122.1,28,86.0
JBCHEPHARM,J B CHEMICALS &,STRONG,81.0,20.0,BEAR,7.5,3.0,NORMAL,MID_CYCLE,False,3,3,FRESH,True,14.7,55.6571,2.1,HOLD,,False,,A,19.35,6,False,1852.98,1797.39,1945.63,Near 200DMA — ideal dip entry zone,5,2026-05-19,19.21,False,False,False,False,,0,122.1,28,86.0
NEPHROPLUS,NEPHROCARE HEALTH SERVICES,STRONG,81.0,16.0,BEAR,7.5,3.0,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,20.64,27.5429,3.42,PARTIAL_EXIT,EXTENDED: 4.8× ATR above 200DMA,False,,A,10.0,4,False,533.59,588.66,629.98,Extended — wait for ATR pullback,5,2026-05-19,11.49,True,False,False,False,LOW_ROE(11.5%),0,122.1,28,86.0
SOLARWORLD,SOLARWORLD ENE.,STRONG,81.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,2,2,FRESH,True,-18.22,10.5343,4.21,HOLD,,False,,B,56.7,4,False,244.99,194.33,249.89,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,24.93,False,False,False,False,,0,122.1,28,86.0
BBTC,THE BOMBAY BURMAH,STRONG,81.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,1,EXPIRED,False,-15.51,47.1143,2.52,HOLD,,False,,A,21.24,2,False,1771.49,1451.9,1806.92,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,19.93,False,False,False,False,,0,122.1,28,86.0
IRCTC,I R C T C,STRONG,81.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,1,EXPIRED,False,-18.28,14.3036,2.15,HOLD,,False,,A,27.16,3,False,650.81,515.89,663.83,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,35.89,False,False,False,False,,0,122.1,28,86.0
KPIGREEN,KPI GREEN ENERGY,STRONG,81.0,16.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,2,2,FRESH,True,-6.15,20.175,3.83,HOLD,,False,,A,10.23,4,False,448.86,408.61,457.84,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,13.19,False,False,False,False,,0,122.1,28,86.0
GABRIEL,GABRIEL INDIA,STRONG,81.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,2,EXPIRED,True,0.33,41.7,3.14,HOLD,,False,,A,10.0,5,False,1059.89,1028.09,1112.88,Near 200DMA — ideal dip entry zone,5,2026-05-19,20.7,False,False,False,False,,0,122.1,28,86.0
GLOBAL,GLOBAL EDUCATION,STRONG,81.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,2,EXPIRED,True,23.97,6.8457,5.34,PARTIAL_EXIT,EXTENDED: 3.6× ATR above 200DMA,False,,A,20.0,5,False,82.72,88.86,99.13,Extended — wait for ATR pullback,5,2026-05-19,19.74,False,False,False,False,,0,122.1,28,86.0
RRKABEL,R R KABEL,STRONG,80.0,20.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,2,2,FRESH,True,39.09,102.4071,4.21,PARTIAL_EXIT,EXTENDED: 7.4× ATR above 200DMA,False,,A,15.37,5,False,1400.47,1743.09,1896.7,Extended — wait for ATR pullback,5,2026-05-19,14.48,False,False,False,False,,0,122.1,28,86.0
SJS,SJS ENTERPRISES,STRONG,80.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,2,2,FRESH,True,16.19,75.0571,3.21,HOLD,,False,,A,11.58,4,False,1607.52,1717.59,1830.17,Extended — wait for ATR pullback,5,2026-05-19,17.4,False,False,False,False,,0,122.1,28,86.0
SYRMA,SYRMA SGS TECH.,STRONG,80.0,12.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,1,2,EXPIRED,True,20.09,54.5821,4.5,PARTIAL_EXIT,EXTENDED: 3.6× ATR above 200DMA,False,,A,7.9,2,False,807.71,860.79,942.66,Extended — wait for ATR pullback,5,2026-05-19,9.71,True,False,False,False,LOW_ROE(9.7%),0,122.1,28,86.0
REDTAPE,REDTAPE,PRIME,80.0,20.0,BEAR,7.5,4.0,NORMAL,BASING,False,1,2,EXPIRED,True,-0.69,5.1607,3.25,HOLD,,False,,A,12.12,4,True,128.06,123.36,130.62,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,21.55,False,False,False,False,,0,122.1,28,86.0
NDRAUTO,NDR AUTO COMPON.,STRONG,80.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,2,2,FRESH,True,-4.79,47.7607,4.66,HOLD,,False,,A,13.99,4,False,861.68,795.79,878.91,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,17.62,False,False,False,False,,0,122.1,28,86.0
MANORAMA,MANORAMA INDUST.,STRONG,80.0,19.0,BEAR,7.5,3.0,NORMAL,TOPPING,False,2,2,FRESH,True,-0.34,80.3429,4.69,HOLD,,False,,A,9.97,3,False,1375.29,1329.48,1402.8,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,23.88,False,False,False,False,,0,122.1,28,86.0
LODHA,LODHA DEVELOPERS,STRONG,80.0,17.0,BEAR,7.5,3.0,NORMAL,BASING,False,2,2,FRESH,True,-19.74,32.4321,3.02,HOLD,,False,,B,56.0,4,False,1068.69,832.02,1090.06,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,16.9,False,False,False,False,,0,122.1,28,86.0
STYLAMIND,STYLAM INDUSTRIE,STRONG,80.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,2,EXPIRED,True,36.25,119.6929,3.41,PARTIAL_EXIT,EXTENDED: 8.5× ATR above 200DMA,False,,A,12.0,4,False,2059.26,2566.41,2745.95,Extended — wait for ATR pullback,5,2026-05-19,18.54,False,False,False,False,,0,122.1,28,86.0
CANTABIL,CANTABIL RETAIL,STRONG,80.0,19.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,1,EXPIRED,False,-12.24,8.3657,2.95,HOLD,,False,,A,13.64,3,False,258.49,220.05,263.66,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,19.04,False,False,False,False,,0,122.1,28,86.0
JGCHEM,J.G.CHEMICALS,PRIME,80.0,16.0,BEAR,7.5,4.0,NORMAL,MID_CYCLE,False,3,3,FRESH,True,-3.51,15.8857,3.3,HOLD,,False,,A,10.95,4,True,399.46,373.89,407.45,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,13.77,False,False,False,False,,0,122.1,28,86.0
